,Seller,PriceNumeric,MakeYear,RootName,Color,Fuel,GearBox,CityName,OwnerTypeId,BodyStyleId,enc_seller,enc_gearBox,enc_fuel,enc_color_silver,enc_color_white,enc_color_grey,enc_color_gold,enc_color_black,enc_color_blue,enc_color_other,enc_city_new_delhi,enc_city_mumbai,enc_city_bangalore,enc_city_hyderabad,enc_city_chennai,enc_city_pune,enc_city_ahmedabad,enc_city_other,enc_name_innova,enc_name_fortuner,enc_name_corolla_altis,enc_name_etios,enc_name_etios_liva,enc_name_etios_corolla,enc_name_other,km_type
2934,Dealer,1800000,2012,Fortuner,Grey,Diesel,Manual,Bangalore,1,6,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
2935,Individual,600000,2015,Etios,Classic Grey,Petrol,Manual,Bangalore,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4
2936,Individual,420000,2013,Etios,Grey,Petrol,Manual,Bangalore,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4
2937,Individual,750000,2016,Etios,Classic Grey,Diesel,Manual,Bangalore,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4
2938,Individual,1700000,2014,Corolla Altis,Champagne Mica Metallic,Diesel,Manual,Bangalore,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4
2939,Individual,650000,2008,Innova,Black Mica,Diesel,Manual,Bangalore,2,6,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2
2940,Individual,800000,2010,Innova,Champagne Mica Metallic,Diesel,Manual,Bangalore,2,6,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2
2941,Individual,1140000,2011,Innova,Champagne Mica Metallic,Diesel,Manual,Bangalore,2,6,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2942,Dealer,400000,2011,Etios,Maroon,Petrol,Manual,Bangalore,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4
2943,Dealer,975000,2010,Innova,Maroon,Diesel,Manual,Bangalore,1,6,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2944,Dealer,575000,2013,Etios,Maroon,Diesel,Manual,Bangalore,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4
2945,Dealer,1049999,2011,Innova,Maroon,Petrol,Manual,Bangalore,1,6,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2
2946,Dealer,825000,2008,Innova,Maroon,Diesel,Manual,Bangalore,1,6,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2947,Dealer,1190000,2011,Innova,Maroon,Diesel,Manual,Bangalore,2,6,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2
2948,Dealer,895000,2009,Innova,Maroon,Diesel,Manual,Bangalore,2,6,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2949,Dealer,550000,2008,Corolla Altis,Maroon,Petrol,Automatic,Bangalore,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2
2950,Individual,1600000,2016,Innova,Maroon,Diesel,Automatic,Bangalore,1,6,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4
2951,Dealer,1800000,2016,Innova,Purple,Diesel,Manual,Bangalore,1,6,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4
2952,Dealer,2000000,2016,Innova,Purple,Diesel,Manual,Bangalore,1,6,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4
2953,Dealer,1925000,2016,Innova,Purple,Diesel,Manual,Bangalore,1,6,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4
2954,Dealer,535000,2013,Etios Liva,Red,Diesel,Manual,Bangalore,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3
2955,Dealer,2200000,2016,Innova,Red,Petrol,Automatic,Bangalore,1,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4
2956,Dealer,485000,2012,Etios,Red,Diesel,Manual,Bangalore,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2
2957,Dealer,925000,2009,Innova,Red,Petrol,Manual,Bangalore,2,6,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2
2958,Dealer,840000,2008,Innova,Red,Diesel,Manual,Bangalore,1,6,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2959,Dealer,830000,2008,Innova,Red,Diesel,Manual,Bangalore,2,6,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2960,Dealer,390000,2011,Etios,Red,Diesel,Manual,Bangalore,2,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4
2961,Individual,2200000,2016,Innova,Garnet Red,Petrol,Manual,Bangalore,1,6,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4
2962,Individual,2050000,2016,Innova,Garnet Red,Diesel,Manual,Bangalore,1,6,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4
2963,Individual,725000,2007,Innova,Red,Diesel,Manual,Bangalore,1,6,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2
2964,Dealer,1600000,2014,Innova,Silver,Diesel,Manual,Bangalore,1,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3
2965,Dealer,1065000,2011,Innova,Silver,Diesel,Manual,Bangalore,2,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2966,Dealer,1375000,2014,Innova,Silver,Diesel,Manual,Bangalore,1,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4
2967,Dealer,1235000,2012,Innova,Silver,Diesel,Manual,Bangalore,3,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2968,Dealer,500000,2013,Etios Liva,Silver,Petrol,Manual,Bangalore,1,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4
2969,Dealer,425000,2011,Etios,Silver,Petrol,Manual,Bangalore,2,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4
2970,Dealer,400000,2011,Etios,Silver,Petrol,Manual,Bangalore,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2
2971,Dealer,300000,2006,Corolla,Silver,Petrol,Manual,Bangalore,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2
2972,Dealer,1549999,2014,Innova,Silver,Diesel,Manual,Bangalore,1,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2973,Dealer,430000,2003,Qualis,Silver,Diesel,Manual,Bangalore,2,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3
2974,Dealer,1500000,2014,Innova,Silver,Diesel,Manual,Bangalore,1,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4
2975,Dealer,1350000,2013,Innova,Silver,Diesel,Manual,Bangalore,2,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3
2976,Dealer,1550000,2014,Innova,Silver,Diesel,Manual,Bangalore,1,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3
2977,Dealer,1999999,2012,Fortuner,Silver,Diesel,Manual,Bangalore,1,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3
2978,Dealer,750000,2007,Innova,Silver,Diesel,Manual,Bangalore,2,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2979,Dealer,1115000,2012,Innova,Silver,Diesel,Manual,Bangalore,1,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2
2980,Dealer,1450000,2013,Innova,Silver,Diesel,Manual,Bangalore,1,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2981,Dealer,1125000,2011,Innova,Silver,Diesel,Manual,Bangalore,2,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2982,Dealer,965000,2011,Innova,Silver,Diesel,Manual,Bangalore,1,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2983,Dealer,495000,2007,Innova,Silver,Diesel,Manual,Bangalore,2,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2984,Dealer,1540000,2014,Innova,Silver,Diesel,Manual,Bangalore,1,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3
2985,Dealer,1525000,2015,Innova,Silver,Diesel,Manual,Bangalore,1,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4
2986,Dealer,375000,2011,Etios,Silver,Petrol,Manual,Bangalore,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4
2987,Dealer,1190000,2013,Innova,Silver,Diesel,Manual,Bangalore,1,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3
2988,Dealer,1275000,2012,Innova,Silver,Diesel,Manual,Bangalore,1,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3
2989,Dealer,1349500,2013,Innova,Silver,Diesel,Manual,Bangalore,1,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2
2990,Dealer,225000,2003,Corolla,Silver,Petrol,Manual,Bangalore,3,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
2991,Dealer,1550000,2014,Innova,Silver,Diesel,Manual,Bangalore,1,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2992,Dealer,1450000,2013,Innova,Silver,Diesel,Manual,Bangalore,1,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2993,Dealer,850000,2008,Innova,Silver,Diesel,Manual,Bangalore,2,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2994,Dealer,1400000,2013,Innova,Silver,Diesel,Manual,Bangalore,1,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2995,Dealer,825000,2008,Innova,Silver,Diesel,Manual,Bangalore,1,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2996,Dealer,625000,2013,Etios,Silver,Diesel,Manual,Bangalore,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3
2997,Dealer,730000,2009,Innova,Silver,Diesel,Manual,Bangalore,1,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2998,Dealer,1350000,2013,Innova,Silver,Diesel,Manual,Bangalore,1,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3
2999,Dealer,750000,2008,Innova,Silver,Diesel,Manual,Bangalore,1,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2
3000,Dealer,824100,2008,Innova,Silver,Diesel,Manual,Bangalore,2,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
3001,Dealer,975000,2010,Innova,Silver,Diesel,Manual,Bangalore,2,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
3002,Dealer,795000,2008,Innova,Silver,Diesel,Manual,Bangalore,2,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
3003,Dealer,1100000,2011,Innova,Silver,Diesel,Manual,Bangalore,2,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
3004,Dealer,1350000,2010,Fortuner,Silver,Diesel,Manual,Bangalore,1,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
3005,Dealer,475000,2004,Qualis,Silver,Diesel,Manual,Bangalore,1,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2
3006,Dealer,925000,2011,Innova,Silver,Diesel,Manual,Bangalore,6,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2
3007,Dealer,745000,2008,Innova,Silver,Diesel,Manual,Bangalore,2,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
3008,Dealer,750000,2007,Innova,Silver,Diesel,Manual,Bangalore,2,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
3009,Individual,625000,2009,Corolla Altis,Silver,Petrol,Manual,Bangalore,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3
3010,Individual,600000,2015,Etios,Symphony Silver,Diesel,Manual,Bangalore,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2
3011,Individual,1000000,2013,Corolla Altis,Silver Mica Metallic,Diesel,Manual,Bangalore,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2
3012,Individual,700000,2006,Innova,Green Silver Gl,Petrol,Manual,Bangalore,2,6,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
3013,Individual,700000,2010,Innova,Silver,Diesel,Manual,Bangalore,2,6,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
3014,Dealer,1385000,2013,Innova,Silver,Diesel,Manual,Bangalore,2,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2
3015,Dealer,1750000,2016,Innova,Silver,Diesel,Manual,Bangalore,1,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4
3016,Dealer,550000,2014,Etios,Silver,Petrol,Manual,Bangalore,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4
3017,Dealer,500000,2007,Camry,Silver,Petrol,Automatic,Bangalore,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3
3018,Dealer,750000,2008,Innova,Silver,Diesel,Manual,Bangalore,1,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2
3019,Dealer,1219000,2012,Innova,Silver,Diesel,Manual,Bangalore,1,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
3020,Dealer,1090000,2012,Innova,Silver,Petrol,Manual,Bangalore,2,6,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
3021,Dealer,1090000,2012,Innova,Silver,Petrol,Manual,Bangalore,2,6,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
3022,Individual,530000,2015,Etios Liva,Symphony Silver,Petrol,Manual,Bangalore,1,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4
3023,Individual,425000,2012,Etios,Serene Bluish Silver,Diesel,Manual,Bangalore,2,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4
3024,Individual,700000,2016,Etios,Symphony Silver,Diesel,Manual,Bangalore,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4
3025,Individual,800000,2016,Etios,Silver,Diesel,Manual,Bangalore,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3
3026,Individual,1525000,2014,Innova,Silver Mica Metalic,Diesel,Manual,Bangalore,1,6,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3
3027,Individual,1250000,2012,Innova,Silver Mica Metalic,Diesel,Manual,Bangalore,3,6,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3
3028,Individual,940000,2010,Innova,Silver Mica,Diesel,Manual,Bangalore,2,6,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2
3029,Individual,1400000,2012,Innova,Silver,Diesel,Manual,Bangalore,1,6,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2
3030,Individual,1800000,2015,Innova,Silver Mica Metallic,Diesel,Manual,Bangalore,1,6,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2
3031,Individual,4000000,2014,Commuter,Silver,Diesel,Manual,Bangalore,1,4,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3
3032,Individual,850000,2012,Innova,Silver,Petrol,Manual,Bangalore,1,6,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
3033,Individual,445000,2007,Innova,Silver Metallic,Diesel,Manual,Bangalore,3,6,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
3034,Individual,458000,2007,Innova,Silver Mica,Diesel,Manual,Bangalore,1,6,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
3035,Dealer,365000,2005,Corolla,White,Petrol,Manual,Bangalore,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4
3036,Dealer,520000,2010,Corolla Altis,White,Petrol,Manual,Bangalore,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2
3037,Dealer,2350000,2014,Fortuner,White,Diesel,Manual,Bangalore,1,6,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4
3038,Dealer,3300000,2010,Prado,White,Diesel,Automatic,Bangalore,1,6,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
3039,Dealer,350000,2005,Corolla,White,Petrol,Manual,Bangalore,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4
3040,Dealer,465000,2012,Etios,White,Petrol,Manual,Bangalore,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3
3041,Dealer,1750000,2016,Corolla Altis,White,Petrol,Automatic,Bangalore,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4
3042,Dealer,650000,2015,Etios Liva,White,Diesel,Manual,Bangalore,1,3,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3
3043,Dealer,450000,2008,Corolla Altis,White,Petrol,Manual,Bangalore,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2
3044,Dealer,300000,2008,Corolla,White,Petrol,Manual,Bangalore,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
3045,Dealer,590000,2015,Etios Liva,White,Diesel,Manual,Bangalore,1,3,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4
3046,Dealer,480000,2011,Etios,White,Petrol,Manual,Bangalore,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4
3047,Dealer,450000,2011,Etios,White,Petrol,Manual,Bangalore,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4
3048,Dealer,2049999,2013,Fortuner,White,Diesel,Manual,Bangalore,1,6,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2
3049,Dealer,1549999,2011,Fortuner,White,Diesel,Manual,Bangalore,1,6,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2
3050,Dealer,1549999,2011,Fortuner,White,Diesel,Manual,Bangalore,1,6,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2
3051,Dealer,2450000,2016,Innova,White,Diesel,Automatic,Bangalore,1,6,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4
3052,Dealer,1100000,2012,Innova,White,Diesel,Manual,Bangalore,1,6,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2
3053,Dealer,375000,2003,Qualis,White,Diesel,Manual,Bangalore,1,6,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
3054,Dealer,2250000,2013,Fortuner,White,Diesel,Automatic,Bangalore,1,6,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4
3055,Dealer,2415000,2016,Innova,White,Diesel,Automatic,Bangalore,1,6,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4
3056,Dealer,2350000,2013,Fortuner,White,Diesel,Automatic,Bangalore,1,6,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2
3057,Dealer,2445000,2014,Fortuner,White,Diesel,Automatic,Bangalore,1,6,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3
3058,Dealer,1700000,2015,Innova,White,Diesel,Manual,Bangalore,1,6,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2
3059,Dealer,1650000,2015,Innova,White,Diesel,Manual,Bangalore,1,6,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2
3060,Dealer,425000,2013,Etios Liva,White,Diesel,Manual,Bangalore,2,3,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3
3061,Dealer,2375000,2016,Innova,White,Diesel,Automatic,Bangalore,1,6,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4
3062,Dealer,2350000,2013,Fortuner,White,Diesel,Automatic,Bangalore,1,6,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3
3063,Dealer,1550000,2012,Fortuner,White,Diesel,Manual,Bangalore,1,6,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3
3064,Dealer,2000000,2013,Fortuner,White,Diesel,Automatic,Bangalore,1,6,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4
3065,Dealer,2300000,2013,Fortuner,White,Diesel,Automatic,Bangalore,1,6,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2
3066,Dealer,1750000,2013,Fortuner,White,Diesel,Manual,Bangalore,1,6,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3
3067,Dealer,2300000,2013,Fortuner,White,Diesel,Manual,Bangalore,1,6,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2
3068,Dealer,1750000,2012,Fortuner,White,Diesel,Manual,Bangalore,1,6,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
3069,Dealer,250000,2003,Corolla,White,Petrol,Automatic,Bangalore,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2
3070,Dealer,2350000,2013,Fortuner,White,Diesel,Automatic,Bangalore,1,6,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2
3071,Dealer,1150000,2012,Innova,White,Petrol,Manual,Bangalore,1,6,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
3072,Dealer,1224500,2013,Innova,White,Diesel,Manual,Bangalore,2,6,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
3073,Dealer,1325000,2014,Corolla Altis,White,Diesel,Manual,Bangalore,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4
3074,Dealer,1595000,2015,Innova,White,Diesel,Manual,Bangalore,2,6,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4
3075,Dealer,495000,2013,Etios Liva,White,Diesel,Manual,Bangalore,2,3,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3
3076,Dealer,525000,2008,Corolla Altis,White,Petrol,Manual,Bangalore,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
3077,Dealer,1270000,2014,Innova,White,Diesel,Manual,Bangalore,1,6,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
3078,Individual,1700000,2011,Fortuner,White,Diesel,Manual,Bangalore,1,6,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2
