,ProfileId,CarName,PriceNumeric,KmNumeric,MakeYear,Color,CityName,OwnerTypeId
301,S974044,Toyota Etios GD,450000,110000,2013,Steel Grey,Pune,1
302,S970411,Toyota Innova 2.5 VX 7 STR BS-IV,1200000,90000,2013,,Pune,2
303,S975749,Toyota Innova 2.5 G4 8 STR,550000,102000,2007,Silver Metallic,Pune,2
304,S965838,Toyota Corona Petrol,250000,125000,2007,,Pune,1
305,S985608,Toyota Corolla Altis 1.8 G,320000,115000,2008,White Pearl Mica,Pune,2
306,S994679,Toyota Innova 2.5 G 7 STR BS-IV,1300000,95000,2014,Grey Mica Metallic,Pune,1
307,S989096,Toyota Land Cruiser Prado VX,1110000,105000,2005,Biege Metallic,Pune,2
308,D1487394,Toyota Corolla H5 1.8E,320000,77000,2007,Silver,Ahmedabad,2
309,D1468446,Toyota Etios GD,550000,38856,2013,Silver,Ahmedabad,2
310,D1471672,Toyota Etios G,325000,55000,2011,Silver,Ahmedabad,1
311,D1450320,Toyota Etios GD,430000,67000,2012,Silver,Ahmedabad,6
312,D1434233,Toyota Innova 2.5 V 8 STR,650000,78000,2009,Blue,Ahmedabad,6
313,D1335413,Toyota Etios GD,350000,97000,2012,Silver,Ahmedabad,1
314,D1488709,Toyota Fortuner 3.0 4x2 AT,1950000,85000,2013,White,Ahmedabad,1
315,D1456795,Toyota Fortuner 3.0 MT,1050000,75000,2010,Silver,Ahmedabad,2
316,D1359986,Toyota Corolla H2 1.8E,215000,75000,2004,Black,Ahmedabad,3
317,D1482738,Toyota Corolla Altis 1.8 G,425000,57000,2008,Silver,Ahmedabad,1
318,D1333533,Toyota Etios GD,450000,72000,2012,White,Ahmedabad,1
319,D1481813,Toyota Corolla H2 1.8E,275000,78000,2006,White,Ahmedabad,1
320,D1476633,Toyota Fortuner 3.0 4x2 MT,1950000,65334,2014,White,Ahmedabad,1
321,D1359968,Toyota Innova 2.5 E 8 STR,485000,80000,2005,Blue,Ahmedabad,2
322,D1473748,Toyota Fortuner 4x4 MT Limited Edition,1750000,51000,2012,White,Ahmedabad,1
323,D1430461,Toyota Etios GD,520000,64000,2014,White,Ahmedabad,1
324,D1470299,Toyota Corolla H2 1.8E,290000,78178,2006,Yellow,Ahmedabad,1
325,D1482618,Toyota Etios Cross 1.4 VD,485000,51303,2014,White,Ahmedabad,1
326,D1454857,Toyota Innova 2.5 V 7 STR,995000,74000,2012,Silver,Ahmedabad,1
327,D1468610,Toyota Etios Liva GD,440000,52000,2012,Blue,Ahmedabad,1
328,D1395061,Toyota Camry V4 MT,325000,65000,2004,White,Ahmedabad,2
329,D1445712,Toyota Etios GD,450000,52000,2012,Blue,Ahmedabad,1
330,D1465674,Toyota Innova 2.5 V 7 STR,1375000,27000,2015,White,Ahmedabad,1
331,D1480671,Toyota Corolla Altis 1.8 G,440000,65000,2009,Red,Ahmedabad,2
332,D1475895,Toyota Innova 2.5 V 8 STR,675000,60000,2009,Silver,Ahmedabad,1
333,D1465653,Toyota Etios Liva GD,421000,54000,2012,Maroon,Ahmedabad,1
334,D1450327,Toyota Etios G,325000,67470,2011,White,Ahmedabad,1
335,D1318511,Toyota Etios Cross 1.4 VD,700000,51000,2015,White,Ahmedabad,1
336,D1418710,Toyota Innova 2.5 V 7 STR,1350000,63339,2014,Silver,Ahmedabad,1
337,D1432281,Toyota Fortuner 3.0 4x4 MT,1125000,60000,2009,Black,Ahmedabad,2
338,D1465688,Toyota Corolla Altis J Diesel,621000,88000,2010,Silver,Ahmedabad,1
339,D1468599,Toyota Innova 2.5 V 7 STR,1390000,78000,2015,Gold,Ahmedabad,1
340,D1477942,Toyota Innova 2.5 VX 8 STR BS-IV,1300000,77000,2014,Gold,Ahmedabad,1
341,D1471951,Toyota Fortuner 3.0 4x4 MT,1475000,72000,2012,Blue,Ahmedabad,1
342,D1440435,Toyota Innova 2.5 V 8 STR,800000,118698,2010,Grey,Ahmedabad,1
343,D1465655,Toyota Fortuner 3.0 4x2 AT,1999000,70000,2014,White,Ahmedabad,1
344,D1443054,Toyota Innova 2.5 G 7 STR BS-III,440000,150000,2008,White,Ahmedabad,1
345,D1440365,Toyota Fortuner 3.0 4x4 MT,2250000,94009,2015,White,Ahmedabad,1
346,D1385179,Toyota Fortuner 3.0 MT,1375000,110000,2011,Grey,Ahmedabad,2
347,D1469968,Toyota Etios VX,375000,63000,2011,White,Ahmedabad,2
348,D1400684,Toyota Innova 2.5 V 8 STR,675000,75000,2008,Silver,Ahmedabad,1
349,D1359973,Toyota Innova 2.5 G 8 STR BS-III,550000,68300,2007,Silver,Ahmedabad,2
350,D1336736,Toyota Etios GD,465000,66452,2012,White,Ahmedabad,1
351,D1468626,Toyota Corolla Altis 1.8 VL AT,470000,69870,2008,Red,Ahmedabad,1
352,D1407298,Toyota Corolla Altis 1.8 VL AT,711000,64000,2012,Silver,Ahmedabad,1
353,D1465325,Toyota Corolla Altis J Diesel,780000,62217,2013,White,Ahmedabad,1
354,D1467867,Toyota Innova 2.5 EV PS 7 STR,850000,67000,2012,Silver,Ahmedabad,1
355,D1465465,Toyota Etios Liva GD,410000,53230,2012,White,Ahmedabad,1
356,D1330573,Toyota Camry V6 AT,335000,69000,2006,Blue,Ahmedabad,2
357,D1468633,Toyota Etios G,370000,79700,2012,Blue,Ahmedabad,1
358,D1359965,Toyota Fortuner 4x4 MT Limited Edition,1365000,76100,2010,White,Ahmedabad,1
359,D1422376,Toyota Etios VD,490000,65600,2013,Black,Ahmedabad,1
360,D1438769,Toyota Corolla H1 1.8J,260000,60000,2008,White,Ahmedabad,1
361,D1478455,Toyota Corolla H1 1.8J,175000,60000,2004,Silver,Ahmedabad,2
362,D1483223,Toyota Innova 2.0 GX 8 STR,650000,100000,2009,Silver,Ahmedabad,1
363,D1460363,Toyota Innova 2.5 G 8 STR BS-III,475000,67000,2007,Silver,Ahmedabad,1
364,D1425315,Toyota Fortuner 3.0 4x2 MT,1950000,62938,2014,Black,Ahmedabad,1
365,D1433436,Toyota Fortuner 3.0 4x4 MT,1491000,76300,2012,White,Ahmedabad,1
366,D1468186,Toyota Fortuner 3.0 4x2 MT,2575000,24600,2016,White,Ahmedabad,1
367,D1481791,Toyota Innova 2.5 V 8 STR,575000,136000,2008,Gold,Ahmedabad,1
368,D1368413,Toyota Fortuner 4x4 MT Limited Edition,1100000,86200,2009,Silver,Ahmedabad,1
369,D1342580,Toyota Innova 2.5 G4 8 STR,605000,90200,2009,Gold,Ahmedabad,1
370,D1482612,Toyota Fortuner 3.0 4x2 AT,2510000,58059,2015,Brown,Ahmedabad,1
371,D1237663,Toyota Camry W3 MT,550000,65000,2008,Gold,Ahmedabad,1
372,D1390531,Toyota Innova 2.5 G4 8 STR,451000,185000,2007,Maroon,Ahmedabad,2
373,D1481553,Toyota Innova 2.5 VX 8 STR BS-IV,825000,52218,2011,Silver,Ahmedabad,1
374,D1488671,Toyota Innova 2.5 V 7 STR,975000,55000,2013,Grey,Ahmedabad,1
375,D1330570,Toyota Innova 2.5 G4 8 STR,640000,95000,2010,Grey,Ahmedabad,1
376,D1323626,Toyota Innova 2.5 V 8 STR,721000,57000,2009,Silver,Ahmedabad,1
377,D1341871,Toyota Corolla H3 1.8G,250000,55000,2006,White,Ahmedabad,2
378,D1475913,Toyota Innova 2.5 V 8 STR,675000,65000,2009,Silver,Ahmedabad,1
379,D1470981,Toyota Innova 2.5 V 8 STR,750000,58000,2009,Silver,Ahmedabad,1
380,D1441878,Toyota Innova Crysta 2.8 GX AT 7 STR,1650000,31000,2016,White,Ahmedabad,1
381,D1475059,Toyota Innova 2.5 ZX 7 STR BS-IV,1300000,69000,2014,Silver,Ahmedabad,1
382,D1458106,Toyota Innova 2.5 V 7 STR,1290000,69000,2014,Silver,Ahmedabad,1
383,D1480774,Toyota Corolla H5 1.8E,245000,65000,2006,Silver,Ahmedabad,2
384,D1355546,Toyota Etios Xclusive Petrol,375000,75526,2011,White,Ahmedabad,1
385,D1434050,Toyota Corolla H1 1.8J,275000,88000,2008,Silver,Ahmedabad,1
386,D1362052,Toyota Fortuner 4x4 MT Limited Edition,1195001,61298,2009,Silver,Ahmedabad,2
387,D1478354,Toyota Fortuner 3.0 MT,1150000,70000,2010,Silver,Ahmedabad,1
388,D1359822,Toyota Fortuner 3.0 4x2 AT,2250000,50000,2015,White,Ahmedabad,2
389,D1450811,Toyota Etios GD,400000,53000,2012,Blue,Ahmedabad,1
390,D1429362,Toyota Innova 2.5 G4 7 STR,710000,92000,2010,Silver,Ahmedabad,1
391,D1426762,Toyota Innova 2.5 G 7 STR BS-IV,775000,92448,2010,Grey,Ahmedabad,1
392,D1435185,Toyota Fortuner 3.0 Ltd,1450000,75000,2011,White,Ahmedabad,1
393,D1445710,Toyota Innova 2.5 V 7 STR,1390000,78000,2015,White,Ahmedabad,1
394,D1467788,Toyota Etios GD,495000,92000,2014,White,Ahmedabad,1
395,D1457300,Toyota Fortuner 4x4 MT Limited Edition,1350000,80000,2011,White,Ahmedabad,1
396,D1436181,Toyota Fortuner 3.0 4x4 MT,1650000,80000,2012,White,Ahmedabad,2
397,D1478351,Toyota Fortuner 3.0 4x4 MT,1700000,67000,2013,White,Ahmedabad,1
398,D1482270,Toyota Innova 2.5 EV MS 8 STR,665000,88000,2008,Silver,Ahmedabad,1
399,D1454631,Toyota Corolla Altis 1.8 G,450000,68000,2009,Silver,Ahmedabad,1
400,D1475084,Toyota Innova 2.5 GX BS III 7 STR,1400000,25000,2015,Bronze,Ahmedabad,1
401,D1458094,Toyota Fortuner 3.0 4x4 MT,1690000,84000,2013,White,Ahmedabad,1
402,D1456067,Toyota Fortuner 3.0 Ltd,1175000,135000,2010,Grey,Ahmedabad,2
403,D1282425,Toyota Fortuner 4x2 AT,2300000,110505,2014,White,Ahmedabad,1
404,D1447607,Toyota Innova 2.5 VX 7 STR BS-III,1190000,93000,2013,Grey,Ahmedabad,1
405,D1225684,Toyota Qualis GST D3,250000,114611,2004,Green,Ahmedabad,4
406,D1379296,Toyota Innova 2.5 G 8 STR BS-IV,460000,75000,2007,Gold,Ahmedabad,6
407,D1479386,Toyota Etios GD,500000,50000,2013,White,Ahmedabad,2
408,S966544,Toyota Etios GD,461000,64800,2012,White,Ahmedabad,2
409,S972666,Toyota Etios VXD,875000,40000,2016,,Ahmedabad,1
410,S964235,Toyota Fortuner 3.0 4x2 AT,2400000,41000,2016,,Ahmedabad,1
411,S967046,Toyota Qualis FS B4,160000,150000,2001,,Ahmedabad,2
412,S967537,Toyota Innova 2.5 G 7 STR BS-IV,825000,134000,2013,,Ahmedabad,2
413,S972856,Toyota Etios GD,375000,190000,2012,,Ahmedabad,1
414,D1474386,Toyota Etios GD,430000,67000,2012,Silver,Ahmedabad,6
415,D1465704,Toyota Fortuner 3.0 4x2 AT,2051000,71000,2014,Black,Ahmedabad,1
416,D1435913,Toyota Innova 2.5 G 8 STR BS-III,475000,75000,2008,Black,Ahmedabad,2
417,S981218,Toyota Etios Liva V,400000,24000,2014,Symphony Silver,Ahmedabad,1
418,S975251,Toyota Etios G,400000,40000,2013,White,Ahmedabad,1
419,S962041,Toyota Etios G,350000,58000,2012,,Ahmedabad,1
420,S985114,Toyota Etios GD,400000,51000,2013,Symphony Silver,Ahmedabad,1
421,S971427,Toyota Etios Liva G,350000,50000,2014,,Ahmedabad,2
422,S957429,Toyota Camry V6 AT,215000,65000,2004,,Ahmedabad,3
423,S994836,Toyota Corolla Altis 1.8 G,389000,56000,2009,Light Blue Metallic,Ahmedabad,2
424,S980955,Toyota Etios G,375000,60000,2014,Light Green,Ahmedabad,1
425,S988521,Toyota Etios G,265000,67169,2012,White,Ahmedabad,1
426,S984122,Toyota Corona Petrol,155000,62000,2003,White,Ahmedabad,2
427,S969120,Toyota Etios G,300000,58000,2011,,Ahmedabad,1
428,S981831,Toyota Etios G,300000,68000,2010,White,Ahmedabad,1
429,S998392,Toyota Corolla Levin Fz,90000,85698,2005,White,Ahmedabad,3
430,S998090,Toyota Etios Liva GD,375000,89000,2012,Celestial Black,Ahmedabad,1
431,S995112,Toyota Etios GD,330000,85700,2011,White,Ahmedabad,1
432,S990612,Toyota Innova 2.5 G 8 STR BS-IV,911000,80000,2012,Silver,Ahmedabad,2
433,S962364,Toyota Innova 2.5 E 7 STR,550000,91000,2010,,Ahmedabad,3
434,S997384,Toyota Etios Liva GD,375000,88000,2012,Celestial Black,Ahmedabad,1
435,S966132,Toyota Innova 2.5 VX 7 STR,500000,90000,2010,,Ahmedabad,1
436,S999458,Toyota Etios Cross 1.2 G,500000,99000,2015,White,Ahmedabad,1
437,S999496,Toyota Etios Cross 1.2 G,500000,99000,2015,White,Ahmedabad,1
438,S966607,Toyota Etios GD,480000,102401,2012,,Ahmedabad,2
439,S973519,Toyota Etios GD,480000,102154,2012,,Ahmedabad,2
440,S961066,Toyota Etios GD,450000,95000,2012,,Ahmedabad,2
441,S993028,Toyota Etios GD,475000,106210,2012,White,Ahmedabad,2
442,S989625,Toyota Corolla Altis 1.8 GL,500000,100000,2008,White Pearl Mica,Ahmedabad,2
443,S995174,Toyota Innova 2.5 G 7 STR BS-IV,950000,101000,2014,White,Ahmedabad,1
444,S992802,Toyota Innova 2.5 G 7 STR BS-IV,650000,116700,2012,Gray,Ahmedabad,1
445,S991192,Toyota Etios GD,450000,125000,2012,White,Ahmedabad,1
446,S988273,Toyota Etios Liva G,275000,135000,2011,Symphony Silver,Ahmedabad,1
447,S996227,Toyota Innova 2.5 GX 7 STR,710000,125000,2009,Champagne Mica Metallic,Ahmedabad,1
448,S975310,Toyota Fortuner 3.0 MT,1411000,111508,2011,Super White,Ahmedabad,3
449,S979136,Toyota Fortuner 2.5 Sportivo 4x2 AT,2450000,92000,2015,Super White,Ahmedabad,2
450,S992369,Toyota Innova 2.0 E,675000,143000,2009,Silver,Ahmedabad,2
451,S957877,Toyota Fortuner 3.0 MT,1300000,145000,2010,,Ahmedabad,1
452,D1478076,Toyota Innova 2.5 V 7 STR,921501,62609,2012,Silver,Kolkata,1
453,D1480499,Toyota Etios Liva V,280000,43755,2012,Beize,Kolkata,1
454,D1485655,Toyota Etios Cross 1.4 GD,490000,50020,2014,White,Kolkata,1
455,D1484771,Toyota Etios Cross 1.2 G,475000,5000,2015,White,Kolkata,1
456,D1477568,Toyota Innova 2.5 G 8 STR BS-IV,960000,47178,2012,Red,Kolkata,1
457,D1462300,Toyota Etios V,380000,22660,2013,Silver,Kolkata,1
458,D1460389,Toyota Innova 2.5 GX 8 STR BS-III,1125000,90143,2014,White,Kolkata,1
459,D1485875,Toyota Innova Crysta 2.8 ZX AT 7 STR,1890000,25000,2016,Silver,Kolkata,1
460,D1482886,Toyota Corolla Altis GL,1049999,1049,2014,White,Kolkata,1
461,D1480993,Toyota Corolla H5 1.8E,225000,31000,2005,Gold,Kolkata,1
462,D1487252,Toyota Corolla Altis G,1308000,10658,2015,White,Kolkata,1
463,D1415988,Toyota Corolla Altis 1.8 GL,490000,30275,2010,Beize,Kolkata,1
464,D1483070,Toyota Qualis FS F3,240000,77976,2004,Beige,Kolkata,1
465,D1399084,Toyota Corolla Altis GL,1225001,28020,2014,White,Kolkata,1
466,D1481376,Toyota Corolla Altis GL Diesel,650000,54689,2011,Silver,Kolkata,1
467,D1483062,Toyota Innova 2.5 V 7 STR,595000,75662,2009,Blue,Kolkata,1
468,D1487567,Toyota Innova 2.5 G BS III 7 STR,615000,66518,2010,White,Kolkata,1
469,D1449500,Toyota Innova 2.5 G 8 STR BS-IV,745000,116380,2012,Blue,Kolkata,1
470,D1473341,Toyota Innova 2.5 G4 7 STR,825000,144268,2012,Gold,Kolkata,1
471,D1444181,Toyota Corolla H5 1.8E,175000,45001,2005,Gold,Kolkata,1
472,D1486845,Toyota Corolla Altis 1.8 VL AT,775000,35000,2014,Silver,Kolkata,1
473,D1442717,Toyota Innova 2.0 G4,439000,45000,2009,Red,Kolkata,1
474,D1323770,Toyota Innova 2.5 G 8 STR BS-IV,794998,76550,2011,Silver,Kolkata,4
475,D1459283,Toyota Innova 2.5 V 8 STR,690000,96400,2009,Grey,Kolkata,1
476,D1485172,Toyota Fortuner 3.0 4x2 MT,1450000,56876,2012,White,Kolkata,1
477,D1448302,Toyota Fortuner 3.0 4x4 MT,1499000,55000,2012,Grey,Kolkata,1
478,D1470844,Toyota Etios Liva G,270000,35537,2012,Blue,Kolkata,1
479,D1433782,Toyota Fortuner 3.0 4x4 MT,1650000,51723,2012,White,Kolkata,1
480,D1442286,Toyota Fortuner 3.0 4x4 MT,1650000,46990,2012,White,Kolkata,1
481,D1346416,Toyota Fortuner 4x4 MT Limited Edition,1250000,67587,2010,White,Kolkata,1
482,D1386573,Toyota Fortuner 4x4 MT Limited Edition,1149000,48150,2010,Grey,Kolkata,1
483,D1450496,Toyota Corolla Altis J Diesel,349000,67528,2010,White,Kolkata,1
484,D1482237,Toyota Corolla Altis 1.8 J,375000,45000,2010,White,Kolkata,1
485,D1486116,Toyota Corolla Altis J Diesel,675000,49000,2011,Silver,Kolkata,1
486,D1483030,Toyota Corolla Altis JS,970000,41164,2015,White,Kolkata,1
487,D1470715,Toyota Corolla Altis 1.8 G,324999,59372,2009,Beize,Kolkata,1
488,D1473011,Toyota Innova 2.5 G 7 STR BS-IV,569000,65000,2010,Blue,Kolkata,1
489,D1472029,Toyota Innova 2.5 EV CS 7 STR BS-IV,575500,71295,2009,Blue,Kolkata,1
490,D1487267,Toyota Innova 2.5 V 7 STR,599000,71827,2010,Beige,Kolkata,1
491,D1470714,Toyota Fortuner 3.0 MT,1100000,70215,2010,Blue,Kolkata,1
492,D1309889,Toyota Innova Crysta 2.8 ZX AT 7 STR,1800000,28000,2016,White,Kolkata,1
493,D1473463,Toyota Innova 2.5 G4 8 STR,300000,87000,2008,Gold,Kolkata,1
494,D1470877,Toyota Innova 2.5 V 7 STR,749999,137673,2011,Silver,Kolkata,1
495,D1470872,Toyota Innova 2.5 G4 8 STR,724999,175443,2011,Silver,Kolkata,1
496,D1410524,Toyota Innova 2.5 G4 8 STR,439000,45000,2008,Red,Kolkata,1
497,D1398496,Toyota Fortuner 3.0 4x4 MT,1339112,26000,2011,White,Kolkata,1
498,D1487786,Toyota Innova 2.5 G 8 STR BS-IV,700000,69000,2011,White,Kolkata,1
499,D1297500,Toyota Camry V3,199999,62424,2003,Black,Kolkata,1
500,D1459491,Toyota Corolla H2 1.8E,140000,105000,2005,Red,Kolkata,1
501,D1314436,Toyota Innova 2.0 GX 8 STR BS-IV,674998,86001,2010,Silver,Kolkata,1
502,D1309804,Toyota Fortuner 3.0 4x2 MT,1199999,58000,2010,White,Kolkata,1
503,D1391607,Toyota Innova 2.5 G BS IV 8 STR,480000,94423,2009,Grey,Kolkata,1
504,D1481734,Toyota Innova 2.5 V 8 STR,630000,90000,2010,Silver,Kolkata,1
505,D1361907,Toyota Innova 2.0 G4,360000,112000,2006,White,Kolkata,1
506,S985132,Toyota Innova 2.5 G1 BS-IV,550000,64960,2009,Grey Mica Metallic,Kolkata,1
507,S977157,Toyota Innova 2.5 G4 8 STR,500000,94000,2008,Beige,Kolkata,2
508,S973913,Toyota Innova 2.5 VX 7 STR BS-IV,1140000,15000,2014,,Kolkata,1
509,S966176,Toyota Etios V,275000,68000,2011,,Kolkata,1
510,D1479776,Toyota Fortuner 3.0 MT,1251001,35000,2010,Silver,Kolkata,1
511,S985969,Toyota Etios G,450000,9890,2014,Symphony Silver,Kolkata,1
512,S981250,Toyota Etios VX Xclusive,595000,3400,2016,Red,Kolkata,1
513,S987142,Toyota Etios Liva V,375000,15000,2014,White,Kolkata,1
514,S983690,Toyota Etios Liva G,315000,12093,2012,Blue,Kolkata,1
515,S999342,Toyota Etios Liva GD,340000,37000,2013,Symphony Silver,Kolkata,1
516,S983181,Toyota Corolla Altis 1.8 G,595000,38000,2013,Silver,Kolkata,1
517,S962937,Toyota Fortuner 3.0 4x4 AT,1000000,25000,2016,,Kolkata,1
518,S994922,Toyota Etios V,400000,43000,2011,White,Kolkata,1
519,S982802,Toyota Corolla Altis GL Diesel,1319001,15107,2014,Pearl White,Kolkata,1
520,S976928,Toyota Corolla Altis 1.8 GL,520000,46000,2010,Silver,Kolkata,1
521,S990312,Toyota Etios GD,420000,45000,2015,New Pearl White,Kolkata,1
522,S994813,Toyota Etios Liva GD,360000,56000,2012,White,Kolkata,1
523,S967269,Toyota Innova Crysta 2.8 ZX AT 7 STR,1830000,15400,2016,,Kolkata,1
524,S992330,Toyota Innova 2.5 GX 7 STR BS-IV,670000,65000,2011,Silver,Kolkata,2
525,S984876,Toyota Fortuner 3.0 4x4 MT,2024999,30000,2015,White Pearl,Kolkata,2
526,S982034,Toyota Innova 2.5 V 7 STR,500000,67690,2007,Black,Kolkata,1
527,S994037,Toyota Innova 2.5 GX 8 STR BS-IV,640000,84000,2010,Silver Mica,Kolkata,1
528,S989505,Toyota Etios GD,290000,100480,2011,White,Kolkata,1
529,S988144,Toyota Innova 2.5 G4 8 STR,500000,97000,2009,Silver Metallic,Kolkata,2
530,S976165,Toyota Etios VD,400000,100000,2013,Symphony Silver,Kolkata,1
531,S988315,Toyota Innova 2.5 E PS 7 STR BS-IV,800000,100000,2012,White,Kolkata,1
532,S973746,Toyota Innova 2.0 G4,450000,119000,2007,,Kolkata,2
533,S970503,Toyota Innova 2.5 GX 8 STR BS-IV,785000,146000,2010,,Kolkata,1
534,D1474396,Toyota Innova 2.5 G4 8 STR,1025000,71123,2012,Blue,Thane,1
535,D1467863,Toyota Innova 2.5 V 7 STR,1010000,77123,2012,Silver,Thane,2
536,D1474569,Toyota Fortuner 3.0 MT,1275000,73418,2010,Silver,Thane,1
537,D1457173,Toyota Innova 2.5 V 7 STR,575000,130123,2007,Green,Thane,2
538,D1488882,Toyota Corolla H5 1.8E,170000,117123,2003,White,Thane,1
539,D1488528,Toyota Innova 2.5 V 7 STR,500000,114123,2006,Gold,Thane,1
540,D1435620,Toyota Camry V4 MT,275000,68000,2005,Gold,Thane,2
541,D1481921,Toyota Camry V3,255000,38620,2004,White,Thane,2
542,D1471826,Toyota Etios VX,365000,30300,2011,Beize,Thane,1
543,D1466342,Toyota Corolla H1 1.8J,250000,101495,2007,White,Thane,1
544,D1472083,Toyota Innova 2.5 G4 7 STR,1100000,27000,2011,White,Thane,1
545,D1445354,Toyota Corolla Altis 1.8 J,520000,50603,2011,Silver,Thane,1
546,D1436997,Toyota Corolla Altis 1.8 G,565001,42283,2011,Blue,Thane,1
547,D1484759,Toyota Innova 2.5 V 8 STR,1045000,42000,2012,Gold,Thane,1
548,D1480725,Toyota Innova 2.5 G4 8 STR,985000,51000,2012,White,Thane,1
549,D1463456,Toyota Corolla Altis 1.8 G CNG,486000,76293,2010,White,Thane,1
550,D1467932,Toyota Corolla Altis 1.8 VL AT,424000,56448,2009,Blue,Thane,1
551,D1458017,Toyota Corolla Altis 1.8 J,595001,50533,2011,Silver,Thane,1
552,D1474838,Toyota Innova 2.5 GX 8 STR BS-IV,850000,70177,2011,White,Thane,2
553,D1481979,Toyota Innova 2.0 GX 8 STR,725000,67028,2009,Silver,Thane,2
554,D1481308,Toyota Innova 2.5 G4 8 STR,865000,64000,2011,Silver,Thane,1
555,D1467942,Toyota Innova 2.5 V 7 STR,1370000,45500,2014,White,Thane,1
556,D1473614,Toyota Corolla Altis 1.8 GL,365000,86000,2009,Blue,Thane,2
557,D1484531,Toyota Corolla Altis 1.8 G,445000,74158,2009,Gold,Thane,1
558,D1450264,Toyota Innova 2.5 G4 8 STR,950000,58000,2013,Silver,Thane,1
559,D1486271,Toyota Innova 2.5 G4 7 STR,911000,95000,2012,White,Thane,1
560,D1471740,Toyota Innova 2.5 V 7 STR,900000,84288,2011,Silver,Thane,1
561,D1391779,Toyota Corolla H2 1.8E,225001,72000,2004,White,Thane,2
562,D1476472,Toyota Etios Liva G,315000,112000,2011,Red,Thane,1
563,D1457887,Toyota Innova 2.5 V 8 STR,950000,64000,2012,Grey,Thane,1
564,D1444990,Toyota Innova 2.5 G4 8 STR,925001,97000,2012,Red,Thane,1
565,D1470652,Toyota Innova 2.5 VX 8 STR BS-IV,1050000,109242,2012,Grey,Thane,1
566,D1470457,Toyota Innova 2.5 G 8 STR BS-III,845000,144000,2010,White,Thane,1
567,D1467588,Toyota Innova 2.5 G4 8 STR,675000,159000,2009,Gold,Thane,2
568,D1486616,Toyota Innova 2.5 V 7 STR,950000,136046,2012,Silver,Thane,1
569,D1391781,Toyota Innova 2.5 V 7 STR,545001,127000,2006,Black,Thane,1
570,D1468157,Toyota Corolla Altis 1.8 G,565000,42000,2011,Silver,Thane,1
571,D1488900,Toyota Innova 2.5 VX BS IV 7 STR,1349999,47000,2015,Brown,Thane,1
572,D1485088,Toyota Innova 2.5 GX BS IV 7 STR,1271000,59282,2015,Beize,Thane,1
573,D1466868,Toyota Innova 2.5 G 8 STR BS-III,850001,73000,2011,Blue,Thane,1
574,D1482825,Toyota Innova 2.5 V 7 STR,950001,77001,2012,Silver,Thane,2
575,D1488191,Toyota Corolla H3 1.8G,150000,119300,2003,White,Thane,2
576,D1464449,Toyota Innova 2.5 G4 7 STR,950000,95144,2012,White,Thane,1
577,D1483459,Toyota Innova 2.5 VX 8 STR BS-IV,875000,144001,2011,Silver,Thane,2
578,D1462547,Toyota Fortuner 3.0 MT,1350000,140000,2011,Grey,Thane,1
579,D1478802,Toyota Innova 2.5 G 7 STR BS-III,925000,95001,2012,White,Thane,1
580,D1478583,Toyota Etios Liva G,385000,56700,2012,Red,Thane,1
581,D1468295,Toyota Innova 2.5 G 7 STR BS-III,1265000,42000,2014,Grey,Thane,1
582,D1479015,Toyota Innova 2.5 G 8 STR BS-III,690000,89000,2010,White,Thane,1
583,D1466812,Toyota Innova 2.5 G 8 STR BS-IV,900000,97401,2012,Red,Thane,1
584,D1485037,Toyota Innova 2.5 G4 8 STR,749000,72000,2012,Silver,Thane,2
585,D1472676,Toyota Innova 2.5 V 8 STR,1150000,118970,2014,Silver,Thane,2
586,D1460979,Toyota Innova 2.5 V 7 STR,1195000,92766,2013,Silver,Thane,1
587,D1472981,Toyota Fortuner 3.0 MT,1075000,118000,2009,Black,Thane,1
588,D1321748,Toyota Innova 2.5 G 7 STR BS-IV,995000,101000,2012,Gold,Thane,1
589,D1460099,Toyota Innova 2.5 GX 8 STR BS-III,1175000,75000,2014,White,Thane,1
590,D1482436,Toyota Innova 2.5 G4 7 STR,925000,105000,2012,Grey,Thane,1
591,D1473775,Toyota Innova 2.5 G4 8 STR,1250000,25000,2013,Bronze,Thane,1
592,D1485342,Toyota Innova 2.5 G4 8 STR,725000,137000,2010,Gold,Thane,1
593,D1449091,Toyota Innova 2.5 G4 8 STR,475000,355000,2006,Gold,Thane,2
594,D1474849,Toyota Corolla Altis 1.8 VL AT,350000,53740,2008,White,Thane,2
595,D1422830,Toyota Innova 2.5 G 8 STR BS-III,425000,75232,2005,Red,Thane,1
596,D1487657,Toyota Innova 2.5 VX 8 STR BS-IV,825000,71332,2011,Grey,Thane,1
597,D1477831,Toyota Innova 2.5 V 7 STR,475000,102882,2005,Silver,Thane,1
598,D1488546,Toyota Fortuner 4x4 MT Limited Edition,1125000,195000,2010,White,Thane,2
599,D1450838,Toyota Innova 2.5 V 7 STR,1395000,50000,2015,White,Thane,1
600,D1410842,Toyota Etios Cross 1.4 GD,570000,4000,2017,Silver,Thane,1
601,S980795,Toyota Corolla Altis 1.8 G,350000,73500,2008,Silver Mm,Thane,2
602,S965353,Toyota Innova 2.5 VX 8 STR BS-III,1200000,69000,2012,Champaign Gold,Thane,1
603,S970296,Toyota Innova 2.5 G4 8 STR,500000,110000,2007,,Thane,3
604,D1480413,Toyota Corolla H2 1.8E,171000,67000,2004,White,Thane,2
