Seller,PriceNumeric,KmNumeric,MakeYear,RootName,Color,Fuel,GearBox,CityName,OwnerTypeId,BodyStyleId,enc_seller,enc_gearBox,enc_fuel,enc_color_silver,enc_color_white,enc_color_grey,enc_color_gold,enc_color_black,enc_color_blue,enc_color_other,enc_city_new_delhi,enc_city_mumbai,enc_city_bangalore,enc_city_hyderabad,enc_city_chennai,enc_city_thane,enc_city_other,enc_name_innova,enc_name_fortuner,enc_name_corolla_altis,enc_name_etios,label
Dealer,490000,65000,2010,Corolla Altis,White,Petrol,Manual,New Delhi,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
Dealer,825000,53082,2013,Corolla Altis,White,Diesel,Manual,New Delhi,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
Dealer,475000,17500,2014,Etios,White,Petrol,Manual,New Delhi,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11
Dealer,475000,33000,2010,Corolla Altis,White,Petrol,Manual,New Delhi,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
Dealer,1350000,1400,2015,Corolla Altis,White,Petrol,Manual,New Delhi,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8
Dealer,425000,53000,2012,Etios,White,Diesel,Manual,New Delhi,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11
Dealer,250000,50000,2011,Etios,White,Petrol,Manual,New Delhi,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11
Dealer,475000,70000,2008,Corolla Altis,White,Petrol,Automatic,New Delhi,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
Dealer,290000,65000,2011,Etios,White,Petrol,Manual,New Delhi,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11
Dealer,135000,70000,2004,Corolla,White,Petrol,Manual,New Delhi,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,22
Dealer,2500000,20000,2015,Fortuner,White,Diesel,Automatic,New Delhi,2,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,265000,74000,2011,Etios,White,Petrol,Manual,New Delhi,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11
Dealer,625000,63000,2011,Corolla Altis,White,Petrol,Manual,New Delhi,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
Dealer,350000,70000,2012,Etios Liva,White,Diesel,Manual,New Delhi,1,3,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,27
Dealer,425000,75000,2008,Corolla Altis,White,Petrol,Manual,New Delhi,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
Dealer,2050000,41000,2014,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,2100000,38000,2013,Fortuner,White,Diesel,Automatic,New Delhi,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,2100000,68000,2014,Fortuner,White,Diesel,Automatic,New Delhi,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,325000,43000,2011,Etios Liva,White,Petrol,Manual,New Delhi,1,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,27
Dealer,345000,62530,2008,Corolla Altis,White,Petrol,Manual,New Delhi,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
Dealer,2100000,23000,2014,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,2250000,31000,2015,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,2150000,42000,2015,Fortuner,White,Diesel,Manual,New Delhi,2,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1141000,85203,2010,Fortuner,White,Diesel,Manual,New Delhi,2,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1999000,51000,2014,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1925000,73000,2014,Fortuner,White,Diesel,Automatic,New Delhi,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,2050000,64000,2014,Fortuner,White,Diesel,Automatic,New Delhi,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1125000,135000,2010,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,3275000,15000,2017,Fortuner,White,Diesel,Automatic,New Delhi,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,4400000,154000,2012,Prado,White,Diesel,Automatic,New Delhi,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
Dealer,295001,32624,2012,Etios,White,Petrol,Manual,New Delhi,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11
Dealer,390000,42040,2012,Etios,White,Diesel,Manual,New Delhi,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11
Dealer,390000,52000,2012,Etios,White,Diesel,Manual,New Delhi,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11
Dealer,1275000,11000,2014,Corolla Altis,White,Petrol,Manual,New Delhi,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8
Dealer,325000,58000,2009,Corolla Altis,White,Petrol,Manual,New Delhi,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
Dealer,560000,48000,2010,Corolla Altis,White,Diesel,Manual,New Delhi,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
Dealer,2250000,16782,2016,Innova,White,Diesel,Automatic,New Delhi,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,25
Dealer,1975000,12238,2013,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,2400000,35000,2015,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,2399000,9000,2015,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,2250000,12000,2016,Innova,White,Diesel,Automatic,New Delhi,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,25
Dealer,1975000,35000,2014,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1150000,81510,2011,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1350000,56000,2010,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,2000000,36000,2013,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,748000,82000,2012,Innova,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,25
Dealer,1675000,68000,2013,Fortuner,White,Diesel,Automatic,New Delhi,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1750000,60000,2012,Fortuner,White,Diesel,Automatic,New Delhi,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1635000,85000,2012,Fortuner,White,Diesel,Automatic,New Delhi,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1750000,70000,2014,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1875000,75000,2014,Fortuner,White,Diesel,Automatic,New Delhi,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,280000,60000,2009,Corolla Altis,White,Petrol,Manual,New Delhi,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
Dealer,1500000,106529,2012,Fortuner,White,Diesel,Automatic,New Delhi,2,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,425000,65000,2008,Camry,White,Petrol,Manual,New Delhi,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,22
Dealer,1399999,128952,2011,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1150000,153772,2010,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,2274999,25000,2015,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1825000,60000,2013,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1035000,7900,2013,Corolla Altis,White,Petrol,Manual,New Delhi,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
Dealer,410000,45000,2012,Etios,White,Diesel,Manual,New Delhi,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11
Dealer,1475000,14000,2014,Corolla Altis,White,Petrol,Automatic,New Delhi,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8
Dealer,1275000,26502,2014,Corolla Altis,White,Diesel,Manual,New Delhi,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8
Dealer,1250000,40000,2014,Innova,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,25
Dealer,2145000,20000,2013,Fortuner,White,Diesel,Automatic,New Delhi,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,2350000,28000,2015,Fortuner,White,Diesel,Automatic,New Delhi,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1250000,60000,2011,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,840000,72149,2012,Innova,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,25
Dealer,2350000,30000,2015,Fortuner,White,Diesel,Automatic,New Delhi,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1175000,76000,2011,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1550000,62000,2012,Fortuner,White,Diesel,Automatic,New Delhi,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,2400000,35000,2015,Fortuner,White,Diesel,Automatic,New Delhi,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1750000,60326,2013,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1375000,1300,2015,Corolla Altis,White,Petrol,Manual,New Delhi,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8
Dealer,2250000,65000,2014,Fortuner,White,Diesel,Automatic,New Delhi,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,290000,45000,2011,Etios,White,Petrol,Manual,New Delhi,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11
Dealer,1975000,12000,2013,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,275000,57000,2007,Corolla,White,Petrol,Manual,New Delhi,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,22
Dealer,935000,65000,2013,Innova,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,25
Dealer,2500000,25000,2015,Fortuner,White,Diesel,Automatic,New Delhi,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1975000,38000,2014,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,299000,79000,2008,Corolla,White,Petrol,Manual,New Delhi,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,22
Dealer,2000000,31000,2013,Fortuner,White,Diesel,Automatic,New Delhi,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1478000,71500,2012,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,2099000,35000,2014,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1575000,54300,2012,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1350000,40000,2011,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1750000,70000,2013,Fortuner,White,Diesel,Automatic,New Delhi,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1125000,75000,2011,Fortuner,Black,Diesel,Manual,New Delhi,1,6,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,29
Dealer,1135000,82000,2011,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1890000,51000,2013,Fortuner,White,Diesel,Automatic,New Delhi,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1750000,60000,2013,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1561000,72000,2012,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1529000,75000,2012,Fortuner,White,Diesel,Automatic,New Delhi,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,2200000,38000,2014,Fortuner,White,Diesel,Automatic,New Delhi,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1495000,74500,2012,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1375000,30000,2014,Corolla Altis,White,Petrol,Automatic,New Delhi,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8
Dealer,210000,70000,2007,Corolla,White,Petrol,Manual,New Delhi,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,22
Dealer,2650000,40000,2016,Fortuner,White,Diesel,Automatic,New Delhi,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1511000,75000,2012,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,2400000,31000,2015,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1050000,94000,2010,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,2000000,65000,2014,Fortuner,White,Diesel,Automatic,New Delhi,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,13999999,0,2017,Alphard,White,Petrol,Automatic,New Delhi,6,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13
Dealer,1035000,22000,2015,Corolla Altis,White,Petrol,Manual,New Delhi,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8
Dealer,1600000,8000,2015,Innova,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,25
Dealer,1020000,24500,2015,Corolla Altis,White,Petrol,Manual,New Delhi,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8
Dealer,150000,53000,2003,Corolla,White,Petrol,Automatic,New Delhi,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,22
Dealer,1840000,26000,2014,Fortuner,White,Diesel,Automatic,New Delhi,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1525000,46000,2012,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1625000,65000,2013,Fortuner,White,Diesel,Automatic,New Delhi,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,2174000,48000,2015,Fortuner,White,Diesel,Automatic,New Delhi,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,2125000,56500,2015,Fortuner,White,Diesel,Automatic,New Delhi,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1970000,61000,2014,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1099000,80000,2011,Fortuner,White,Diesel,Manual,New Delhi,1,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,1050000,95000,2010,Fortuner,White,Diesel,Manual,New Delhi,2,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Individual,750000,131000,2003,Prado,White Beige,Diesel,Automatic,New Delhi,2,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,19
Individual,395000,69000,2010,Corolla Altis,White,Petrol,Manual,New Delhi,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
Individual,2000000,38000,2012,Fortuner,Super White,Diesel,Automatic,New Delhi,1,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,10
Individual,350000,102560,2014,Etios Liva,White,Diesel,Manual,New Delhi,1,3,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,27
Individual,1751000,86000,2013,Fortuner,Super White,Diesel,Manual,New Delhi,2,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,10
Individual,350000,175000,2012,Etios,White,Diesel,Manual,New Delhi,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11
Dealer,175000,80000,2005,Corolla,White,Petrol,Manual,New Delhi,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15
Dealer,163500,76000,2004,Corolla,White,Petrol,Manual,New Delhi,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15
Dealer,167000,76000,2004,Corolla,White,Petrol,Manual,New Delhi,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15
Dealer,165000,76000,2004,Corolla,White,Petrol,Manual,New Delhi,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15
Dealer,150000,40000,2005,Corolla,White,Petrol,Manual,New Delhi,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,22
Dealer,450000,60000,2009,Corolla Altis,White,Petrol,Manual,New Delhi,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
Dealer,240000,67000,2006,Corolla,White,Petrol,Manual,New Delhi,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,22
Individual,315000,45000,2011,Etios,White,Petrol,Manual,New Delhi,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11
Individual,295000,60800,2012,Etios,White,Petrol,Manual,New Delhi,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11
Individual,375000,85000,2007,Camry,Super White Ii,Petrol,Manual,New Delhi,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,15
Individual,510000,80000,2010,Corolla Altis,Pearl White,Petrol,Manual,New Delhi,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,14
Individual,1900000,38000,2013,Fortuner,Super White,Diesel,Automatic,New Delhi,1,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,10
Individual,1350000,65000,2011,Fortuner,Super White,Diesel,Manual,New Delhi,1,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,10
Individual,2300000,40000,2014,Fortuner,White,Diesel,Manual,New Delhi,1,6,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Individual,500000,91754,2013,Etios Liva,White,Diesel,Manual,New Delhi,1,3,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,27
Individual,1300000,65000,2011,Fortuner,Super White,Diesel,Manual,New Delhi,1,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,10
Individual,1900000,60000,2014,Fortuner,White,Diesel,Automatic,New Delhi,1,6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Individual,155000,120000,2008,Corona,White,Petrol,Manual,New Delhi,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15
Individual,1500000,86000,2012,Fortuner,White,Diesel,Automatic,New Delhi,1,6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,2100000,1000,2017,Innova,White,Petrol,Automatic,New Delhi,1,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,25
Dealer,2525000,17500,2015,Fortuner,White,Diesel,Automatic,New Delhi,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,550000,59000,2014,Etios,Orange,Diesel,Manual,New Delhi,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3
Dealer,460000,58156,2011,Corolla Altis,Blue,Petrol,Manual,New Delhi,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,18
Dealer,460000,58156,2011,Corolla Altis,Blue,Petrol,Manual,New Delhi,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,18
Dealer,1521000,72100,2012,Fortuner,Gold,Diesel,Manual,New Delhi,1,6,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
Dealer,350000,51275,2011,Etios,White,Petrol,Manual,New Delhi,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11
Dealer,310000,60000,2012,Etios Liva,Silver,Diesel,Manual,New Delhi,1,3,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,27
Dealer,225000,60000,2004,Camry,Gold,Petrol,Manual,New Delhi,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,22
Dealer,490000,72000,2009,Innova,Gold,Diesel,Manual,New Delhi,2,6,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Dealer,550000,72000,2009,Innova,Gold,Diesel,Manual,New Delhi,2,6,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Dealer,4450000,120000,2012,Prado,White,Diesel,Automatic,New Delhi,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
Dealer,5500000,135000,2010,Land Cruiser,White,Diesel,Automatic,New Delhi,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
Dealer,745000,38000,2012,Corolla Altis,Silver,Diesel,Manual,New Delhi,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18
Dealer,650000,48000,2011,Corolla Altis,Silver,Petrol,Manual,New Delhi,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18
Individual,350000,28000,2014,Etios Liva,,Petrol,Manual,New Delhi,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3
Individual,1100000,18000,2016,Corolla Altis,Super White Ii,Petrol,Automatic,New Delhi,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,8
Individual,1295000,14500,2015,Innova,Grey,Diesel,Manual,New Delhi,1,6,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,23
Individual,500000,60000,2010,Corolla Altis,,Petrol,Manual,New Delhi,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,14
Individual,635000,64600,2009,Camry,,Petrol,Manual,New Delhi,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,14
