,ProfileId,Seller,PriceNumeric,KmNumeric,MakeYear,RootName,Color,Fuel,GearBox,CityName,OwnerTypeId,BodyStyleId
5168,D1480143,Dealer,2300000,81000,2013,Fortuner,White,Diesel,Automatic,Bangalore,1,6
5169,D1268942,Dealer,1750000,60000,2013,Fortuner,White,Diesel,Manual,Bangalore,1,6
5170,D1256768,Dealer,2300000,83143,2013,Fortuner,White,Diesel,Manual,Bangalore,1,6
5171,D1486607,Dealer,1750000,136815,2012,Fortuner,White,Diesel,Manual,Bangalore,1,6
5172,D1475829,Dealer,250000,108388,2003,Corolla,White,Petrol,Automatic,Bangalore,2,1
5173,D1464664,Dealer,2350000,80000,2013,Fortuner,White,Diesel,Automatic,Bangalore,1,6
5174,D1485291,Dealer,1150000,115000,2012,Innova,White,Petrol,Manual,Bangalore,1,6
5175,D1475443,Dealer,1224500,180000,2013,Innova,White,Diesel,Manual,Bangalore,2,6
5176,D1482923,Dealer,1325000,50668,2014,Corolla Altis,White,Diesel,Manual,Bangalore,1,1
5177,D1477179,Dealer,1595000,46000,2015,Innova,White,Diesel,Manual,Bangalore,2,6
5178,D1471650,Dealer,495000,63000,2013,Etios Liva,White,Diesel,Manual,Bangalore,2,3
5182,D1453616,Dealer,525000,122000,2008,Corolla Altis,White,Petrol,Manual,Bangalore,1,1
5183,D1463927,Dealer,1270000,140500,2014,Innova,White,Diesel,Manual,Bangalore,1,6
5184,S971055,Individual,1700000,85000,2011,Fortuner,White,Diesel,Manual,Bangalore,1,6
5185,S964569,Individual,650000,170000,2008,Innova,White,Diesel,Manual,Bangalore,2,6
5186,D1461751,Dealer,325000,101000,2005,Corolla,White,Petrol,Automatic,Bangalore,2,1
5187,D1461676,Dealer,710000,27509,2015,Etios Liva,White,Diesel,Manual,Bangalore,1,3
5188,D1458558,Dealer,685000,59248,2008,Innova,White,Petrol,Manual,Bangalore,2,6
5189,D1487980,Dealer,2385000,10000,2016,Innova,White,Diesel,Automatic,Bangalore,1,6
5190,S967592,Individual,520000,3000,2016,Etios Liva,Dual Tone White,Petrol,Manual,Bangalore,2,3
5191,S979875,Individual,700000,26000,2015,Etios Liva,White,Diesel,Manual,Bangalore,1,3
5192,S989741,Individual,450000,47310,2013,Etios,White,Petrol,Manual,Bangalore,3,1
5193,S994778,Individual,425000,50500,2013,Etios Liva,White,Petrol,Manual,Bangalore,3,3
5194,S998505,Individual,3500000,2500,2017,Fortuner,Super White,Diesel,Automatic,Bangalore,1,6
5195,S978889,Individual,225000,106563,2003,Corolla,White,Petrol,Automatic,Bangalore,1,2
5196,S995423,Individual,580000,110500,2015,Etios,White,Diesel,Manual,Bangalore,1,1
5197,S994668,Individual,275000,160000,2004,Corolla,Perl White,Petrol,Automatic,Bangalore,1,2
5198,S996340,Individual,580000,207050,2006,Innova,Super White,Diesel,Manual,Bangalore,8,6
5199,S996526,Individual,600000,207500,2006,Innova,Super White,Diesel,Manual,Bangalore,8,6
5200,D1252455,Dealer,250000,105000,2003,Corolla,White,Petrol,Manual,Bangalore,2,1
5202,D1488874,Dealer,525000,28669,2014,Etios,White,Petrol,Manual,Bangalore,1,3
5203,D1435312,Dealer,1395000,15524,2013,Innova,Gold,Diesel,Manual,Bangalore,2,6
5204,D1488987,Dealer,1550000,30000,2014,Innova,Gold,Diesel,Manual,Bangalore,1,6
5205,D1442199,Dealer,475000,97000,2008,Corolla Altis,Maroon,Petrol,Manual,Bangalore,1,1
5210,D1415077,Dealer,1600000,73998,1998,Land Cruiser,Silver,Diesel,Automatic,Bangalore,2,6
5211,D1488896,Dealer,1175000,88000,2013,Innova,Grey,Diesel,Manual,Bangalore,2,6
5212,D1452246,Dealer,1645000,84000,2015,Innova,Gold,Diesel,Manual,Bangalore,1,6
5213,D1452095,Dealer,1845000,84000,2012,Fortuner,White,Diesel,Manual,Bangalore,2,6
5214,D1400970,Dealer,1900000,93000,2012,Fortuner,White,Diesel,Manual,Bangalore,1,6
5215,D1416830,Dealer,1075000,124000,2011,Innova,Silver,Diesel,Manual,Bangalore,1,6
5216,D1205088,Dealer,2350000,84710,2013,Fortuner,White,Diesel,Automatic,Bangalore,1,6
5217,D1349001,Dealer,1625000,112000,2015,Innova,White,Diesel,Manual,Bangalore,1,6
5218,D1393189,Dealer,550000,163000,2005,Innova,Maroon,Diesel,Manual,Bangalore,2,6
5219,D1437253,Dealer,1350000,148000,2013,Innova,Beige,Diesel,Manual,Bangalore,2,6
5220,D1425320,Dealer,1050000,171000,2010,Innova,Gold,Diesel,Manual,Bangalore,1,6
5221,D1393160,Dealer,2200000,140000,2014,Fortuner,White,Diesel,Manual,Bangalore,1,6
5222,D1488926,Dealer,230000,152530,2007,Corolla,White,Petrol,Manual,Bangalore,1,1
5223,D1488403,Dealer,2400000,17000,2017,Innova,White,Diesel,Automatic,Bangalore,1,6
5224,D1209348,Dealer,1750000,42000,2011,Fortuner,Grey,Diesel,Manual,Bangalore,1,6
5225,D1410954,Dealer,2350000,34000,2013,Fortuner,White,Diesel,Automatic,Bangalore,1,6
5230,D1488322,Dealer,865000,81366,2013,Corolla,Beize,Petrol,Manual,Bangalore,1,1
5231,D1310800,Dealer,2850000,25000,2016,Fortuner,White,Diesel,Automatic,Bangalore,1,6
5232,D1258696,Dealer,800000,106000,2008,Innova,Maroon,Diesel,Manual,Bangalore,1,6
5233,D1198832,Dealer,600000,143000,2006,Innova,Black,Diesel,Manual,Bangalore,1,6
5234,S992193,Individual,525000,63000,2011,Etios,Celestial Black,Diesel,Manual,Bangalore,2,1
5235,S960304,Individual,825000,78000,2006,Innova,Forest Dew,Diesel,Manual,Bangalore,1,6
5236,S973824,Individual,715000,16725,2014,Etios,,Diesel,Manual,Bangalore,1,1
5237,S962202,Individual,700000,27200,2016,Etios,,Diesel,Manual,Bangalore,2,1
5238,S958172,Individual,800000,22000,2016,Etios Liva,,Diesel,Manual,Bangalore,1,3
5239,S960722,Individual,650000,52000,2015,Etios,,Diesel,Manual,Bangalore,1,1
5240,S959067,Individual,2450000,43000,2015,Fortuner,,Diesel,Manual,Bangalore,1,6
5241,S948341,Individual,450000,112000,2012,Etios Liva,White,Diesel,Manual,Bangalore,1,3
5242,S970282,Individual,800000,120000,2006,Innova,White,Diesel,Manual,Bangalore,1,6
5243,S964515,Individual,420000,140000,2014,Etios,,Diesel,Manual,Bangalore,2,1
5244,S993881,Individual,4750000,100000,2011,Prado,White Pearl Cs,Diesel,Automatic,Bangalore,2,6
5245,D1488872,Dealer,1200000,105215,2012,Innova,Grey,Petrol,Manual,Bangalore,1,6
5246,D1488885,Dealer,725000,114380,2007,Innova,Red,Petrol,Manual,Bangalore,1,6
5247,D1488880,Dealer,1100000,83261,2011,Innova,Blue,Diesel,Manual,Bangalore,1,6
5248,D1488859,Dealer,1625000,48416,2014,Innova,Silver,Diesel,Manual,Bangalore,1,6
5249,D1488878,Dealer,429000,78680,2011,Etios,Blue,Petrol,Manual,Bangalore,1,1
5254,D1488862,Dealer,485000,48221,2012,Etios Liva,Silver,Diesel,Manual,Bangalore,1,3
5255,D1488575,Dealer,375000,54106,2011,Etios,Red,Petrol,Manual,Bangalore,1,1
5256,D1487950,Dealer,260000,85000,2005,Corolla,Beige,Petrol,Automatic,Bangalore,2,1
5257,S986669,Individual,620000,4510,2015,Etios,Inferno Orange,Petrol,Manual,Bangalore,1,3
5258,S997914,Individual,150000,30000,2016,Etios Liva,Symphony Silver,Diesel,Manual,Bangalore,1,3
5259,S995827,Individual,800000,15000,2017,Etios,Classic Grey,Diesel,Manual,Bangalore,1,3
5260,S999336,Individual,150000,36000,2014,Innova,Silky Gold Mica Metallic,Diesel,Manual,Bangalore,1,6
5261,S989845,Individual,572000,30000,2011,Corolla Altis,Light Blue Metallic,Petrol,Manual,Bangalore,1,1
5262,S987529,Individual,550000,30000,2013,Etios Liva,Classic Grey,Diesel,Manual,Bangalore,1,3
5263,S993584,Individual,550000,33000,2016,Etios Liva,Silver Mica Metallic,Petrol,Manual,Bangalore,1,3
5264,S989835,Individual,720000,34000,2016,Etios,White,Diesel,Manual,Bangalore,1,1
5265,S985124,Individual,650000,44500,2016,Etios,Classic Grey,Diesel,Manual,Bangalore,1,1
5266,S973742,Individual,1500000,15000,2016,Innova,Whte,Diesel,Manual,Bangalore,1,6
5267,S967352,Individual,780000,33000,2016,Etios,,Diesel,Manual,Bangalore,1,1
5268,S973426,Individual,650000,48000,2016,Etios,,Diesel,Manual,Bangalore,1,1
5269,S994621,Individual,750000,40000,2016,Etios,Symphony Silver,Diesel,Manual,Bangalore,1,1
5270,S995180,Individual,750000,40000,2016,Etios,Symphony Silver,Diesel,Manual,Bangalore,1,1
5271,S988301,Individual,530000,49600,2013,Etios Liva,White,Diesel,Manual,Bangalore,1,3
5272,S998018,Individual,2000000,20000,2012,Fortuner,Super White,Diesel,Manual,Bangalore,1,6
5273,S992519,Individual,2500000,250,2017,Innova,White Pearl Crystal Shine,Diesel,Manual,Bangalore,1,6
5277,S990056,Individual,1645000,34500,2015,Innova,Grey Mica Metallic,Diesel,Manual,Bangalore,1,6
5278,S999348,Individual,1500000,36000,2014,Innova,Silky Gold Mica Metallic,Diesel,Manual,Bangalore,1,6
5279,S992976,Individual,2475000,9500,2017,Innova,Avant Garde Bronze,Diesel,Automatic,Bangalore,1,6
5280,S982910,Individual,1650000,32000,2016,Innova,Garnet Red,Diesel,Manual,Bangalore,1,6
5281,S992156,Individual,550000,71000,2015,Etios,Classic Grey,Diesel,Manual,Bangalore,1,1
5282,S990046,Individual,1680000,34500,2015,Innova,Grey Mica Metallic,Diesel,Manual,Bangalore,1,6
5283,S968011,Individual,1800000,33700,2016,Innova,,Diesel,Manual,Bangalore,1,6
5284,S997628,Individual,2200000,24500,2016,Innova,Garnet Red,Diesel,Manual,Bangalore,1,6
5285,S992252,Individual,2100000,25000,2016,Innova,Garnet Red,Diesel,Automatic,Bangalore,1,6
5286,S989055,Individual,2500000,20000,2015,Fortuner,White Pearl,Diesel,Automatic,Bangalore,1,6
5287,S982201,Individual,939000,80000,2012,Innova,Silver,Diesel,Manual,Bangalore,1,6
5288,S995549,Individual,425000,100500,2005,Corona,White,Petrol,Manual,Bangalore,2,1
5289,S977946,Individual,225000,106561,2003,Corolla,White,Petrol,Automatic,Bangalore,1,2
5290,S977952,Individual,225000,106561,2003,Corolla,White,Petrol,Automatic,Bangalore,1,2
5291,S986758,Individual,455000,97000,2014,Etios,Classic Grey,Diesel,Manual,Bangalore,1,1
5292,S982360,Individual,1300000,82000,2013,Innova,Silky Gold Mica Metallic,Diesel,Manual,Bangalore,1,6
5293,S980190,Individual,1000000,105000,2013,Innova,Grey Mica Metallic,Diesel,Manual,Bangalore,1,6
5294,S959983,Individual,1550000,80000,2015,Innova,,Diesel,Manual,Bangalore,1,6
5295,S990423,Individual,350000,120000,2006,Innova,White,Diesel,Manual,Bangalore,1,6
5296,S983030,Individual,1000000,100000,2010,Innova,Gold,Diesel,Manual,Bangalore,1,6
5297,S982939,Individual,1200000,96500,2015,Innova,Silky Gold Mica Metallic,Diesel,Manual,Bangalore,1,6
5302,S990099,Individual,550000,125000,2014,Etios,New Pearl White,Diesel,Manual,Bangalore,1,1
5303,S972347,Individual,850000,108000,2010,Innova,,Petrol,Manual,Bangalore,1,6
5304,S986846,Individual,1200000,100000,2011,Innova,Grey Mica Metallic,Diesel,Manual,Bangalore,1,6
5305,S991305,Individual,1200000,100000,2013,Innova,Silver Mica Metalic,Diesel,Manual,Bangalore,1,6
5306,S991813,Individual,650000,128000,2006,Innova,Black Mica,Diesel,Manual,Bangalore,1,6
5307,S991818,Individual,650000,128000,2006,Innova,Black Mica,Diesel,Manual,Bangalore,1,6
5308,S995121,Individual,1275000,110150,2012,Innova,Gold,Petrol,Manual,Bangalore,1,6
5309,S958213,Individual,1650000,100000,2010,Fortuner,,Diesel,Manual,Bangalore,2,6
5310,S990003,Individual,500000,143000,2006,Innova,Silver Metallic,Diesel,Manual,Bangalore,1,6
5311,S991301,Individual,550000,160000,2015,Etios,Symphony Silver,Diesel,Manual,Bangalore,1,1
5312,S992160,Individual,375000,157000,2012,Estima,Silver,Diesel,Automatic,Bangalore,1,6
5313,S964172,Individual,650000,160000,2006,Innova,Silver,Diesel,Manual,Bangalore,2,6
5314,S984222,Individual,1190000,151500,2011,Fortuner,Super White,Diesel,Manual,Bangalore,2,6
5315,S991851,Individual,380000,190200,2003,Qualis,White,Diesel,Manual,Bangalore,2,6
5316,S965349,Individual,1450000,157000,2011,Fortuner,,Diesel,Manual,Bangalore,3,6
5317,S992475,Individual,385000,199200,2003,Qualis,White,Diesel,Manual,Bangalore,2,6
5318,S963680,Individual,275000,240000,2012,Etios,,Diesel,Manual,Bangalore,1,1
5319,S989086,Individual,500000,250000,2013,Etios,Symphony Silver,Diesel,Manual,Bangalore,1,1
5320,S996067,Individual,700000,260000,2011,Innova,Grey Mica Metallic,Petrol,Manual,Bangalore,1,6
5321,S971467,Individual,475000,300000,2005,Innova,,Petrol,Manual,Bangalore,1,6
5324,S959460,Individual,275000,400000,2012,Etios,,Diesel,Manual,Bangalore,1,1
5325,S959408,Individual,275000,400000,2012,Etios,,Diesel,Manual,Bangalore,1,1
5326,S960360,Individual,275000,400000,2012,Etios,,Diesel,Manual,Bangalore,1,1
5327,D1484965,Dealer,480000,75265,2012,Etios,Beize,Diesel,Manual,Hyderabad,1,1
5328,D1452036,Dealer,280000,107702,2005,Corolla,Beize,Petrol,Manual,Hyderabad,1,1
5331,D1430973,Dealer,349000,73000,2009,Corolla,Beige,Petrol,Manual,Hyderabad,1,1
5332,D1460750,Dealer,1200000,248000,2012,Innova,Beize,Diesel,Manual,Hyderabad,1,6
5333,D1473248,Dealer,7800000,88000,2009,Land Cruiser,Beize,Diesel,Automatic,Hyderabad,1,6
5334,D1483856,Dealer,550000,80195,2013,Etios,Black,Diesel,Manual,Hyderabad,1,1
5335,D1484240,Dealer,650000,92000,2006,Innova,Black,Diesel,Manual,Hyderabad,1,6
5336,D1458908,Dealer,380000,47815,2011,Etios,Black,Petrol,Manual,Hyderabad,1,1
5340,D1484523,Dealer,1085000,142000,2012,Innova,Black,Diesel,Manual,Hyderabad,1,6
5341,D1459080,Dealer,550000,161361,2006,Innova,Black,Diesel,Manual,Hyderabad,1,6
5342,D1476882,Dealer,565000,176541,2006,Innova,Black,Petrol,Manual,Hyderabad,1,6
5343,D1474210,Dealer,350000,118000,2004,Camry,Black,Petrol,Automatic,Hyderabad,1,1
5344,D1461189,Dealer,430000,170000,2004,Qualis,Black,Diesel,Manual,Hyderabad,2,6
5345,D1481753,Dealer,620000,139000,2006,Innova,Black,Diesel,Manual,Hyderabad,1,6
5346,D1456857,Dealer,650000,288065,2006,Innova,Black,Diesel,Manual,Hyderabad,1,6
5347,D1457654,Dealer,350000,47000,2011,Etios,Black,Petrol,Manual,Hyderabad,1,1
5348,D1479564,Dealer,585000,85444,2010,Corolla Altis,Black,Diesel,Manual,Hyderabad,1,1
5349,D1448140,Dealer,375000,140000,2004,Qualis,Black,Diesel,Manual,Hyderabad,1,6
5350,D1461474,Dealer,580000,180000,2006,Innova,Black,Diesel,Manual,Hyderabad,1,6
5351,S975154,Individual,280000,75000,2004,Qualis,Black,Diesel,Manual,Hyderabad,2,6
5352,S975160,Individual,280000,75000,2004,Qualis,Black,Diesel,Manual,Hyderabad,2,6
5353,S975149,Individual,280000,75000,2004,Qualis,Black,Diesel,Manual,Hyderabad,2,6
5356,D1464408,Dealer,520000,61000,2012,Etios Liva,Blue,Diesel,Manual,Hyderabad,1,3
5358,D1481471,Dealer,460000,65000,2013,Etios Liva,Blue,Diesel,Manual,Hyderabad,1,3
5359,D1446792,Dealer,850000,100000,2010,Innova,Blue,Petrol,Manual,Hyderabad,1,6
5360,D1369585,Dealer,1100000,90000,2010,Innova,Blue,Diesel,Manual,Hyderabad,1,6
5361,D1444600,Dealer,1300000,88738,2013,Innova,Blue,Diesel,Manual,Hyderabad,1,6
5362,D1483622,Dealer,1725000,41786,2013,Fortuner,Blue,Diesel,Manual,Hyderabad,1,6
5363,D1483164,Dealer,1150000,180000,2009,Fortuner,Blue,Diesel,Manual,Hyderabad,1,6
5364,S973134,Individual,1350000,55000,2014,Innova,Blue,Diesel,Manual,Hyderabad,1,6
5365,D1484563,Dealer,385000,54000,2008,Corolla,Bronze,Petrol,Manual,Hyderabad,1,1
5367,D1485005,Dealer,1275000,81000,2014,Innova,Bronze,Diesel,Manual,Hyderabad,1,6
5368,D1476916,Dealer,280000,102399,2005,Corolla,Gold,Petrol,Manual,Hyderabad,1,1
5369,D1483836,Dealer,850000,158372,2009,Innova,Gold,Diesel,Manual,Hyderabad,1,6
5370,D1426238,Dealer,1160000,150000,2011,Innova,Gold,Diesel,Manual,Hyderabad,1,6
5371,D1477542,Dealer,1580000,73778,2016,Innova,Gold,Diesel,Manual,Hyderabad,1,6
5372,D1459007,Dealer,645000,149000,2007,Innova,Gold,Diesel,Manual,Hyderabad,1,6
5373,D1443918,Dealer,1110000,44000,2013,Corolla Altis,Gold,Petrol,Automatic,Hyderabad,1,1
5377,D1371734,Dealer,950000,69953,2008,Innova,Gold,Diesel,Manual,Hyderabad,1,6
5378,D1463409,Dealer,1300000,98770,2012,Innova,Gold,Diesel,Manual,Hyderabad,1,6
5379,D1431245,Dealer,724000,170585,2008,Innova,Gold,Diesel,Manual,Hyderabad,1,6
5380,D1479817,Dealer,1075000,168423,2014,Innova,Gold,Diesel,Manual,Hyderabad,1,6
5381,D1481154,Dealer,720000,285000,2008,Innova,Gold,Diesel,Manual,Hyderabad,1,6
5382,D1442686,Dealer,975000,260000,2011,Innova,Gold,Diesel,Manual,Hyderabad,1,6
5383,D1461646,Dealer,515000,42271,2012,Etios,Gold,Diesel,Manual,Hyderabad,1,1
5384,D1469395,Dealer,290000,73000,2007,Corolla,Gold,Petrol,Manual,Hyderabad,2,1
5385,D1448179,Dealer,1260000,139000,2012,Innova,Gold,Diesel,Manual,Hyderabad,1,6
5386,D1484647,Dealer,1485000,53000,2015,Innova,Gold,Diesel,Manual,Hyderabad,1,6
5387,D1446836,Dealer,750000,130000,2009,Innova,Gold,Diesel,Manual,Hyderabad,2,6
5388,D1459338,Dealer,1400000,75700,2014,Innova,Gold,Diesel,Manual,Hyderabad,1,6
5389,D1483069,Dealer,1150000,157000,2011,Innova,Gold,Diesel,Manual,Hyderabad,1,6
5390,D1479459,Dealer,890000,135682,2011,Innova,Gold,Diesel,Manual,Hyderabad,1,6
5391,D1482083,Dealer,650000,81000,2014,Etios,Gold,Diesel,Manual,Hyderabad,1,1
5393,D1482571,Dealer,1450000,59000,2014,Innova,Gold,Diesel,Manual,Hyderabad,1,6
5394,D1472938,Dealer,900000,121000,2010,Innova,Gold,Diesel,Manual,Hyderabad,1,6
5395,D1440886,Dealer,745000,154000,2007,Innova,Gold,Diesel,Manual,Hyderabad,1,6
5396,S977801,Individual,1050000,132659,2013,Innova,Silky Gold Mett,Diesel,Manual,Hyderabad,1,6
5397,S989092,Individual,349000,240000,2003,Qualis,Gold,Diesel,Manual,Hyderabad,2,6
5398,D1479033,Dealer,630000,199999,2007,Innova,Green,Diesel,Manual,Hyderabad,1,6
5399,D1460163,Dealer,620000,146234,2006,Innova,Green,Diesel,Manual,Hyderabad,1,6
5400,D1431166,Dealer,545000,237100,2007,Innova,Green,Diesel,Manual,Hyderabad,2,6
5401,D1485078,Dealer,1150000,104420,2010,Innova,Green,Diesel,Manual,Hyderabad,1,6
5402,D1459678,Dealer,650000,234000,2006,Innova,Green,Diesel,Manual,Hyderabad,1,6
5403,D1479056,Dealer,675000,183000,2008,Innova,Green,Diesel,Manual,Hyderabad,1,6
5404,D1484293,Dealer,750000,42000,2015,Etios Liva,Grey,Diesel,Manual,Hyderabad,1,3
5405,D1484233,Dealer,720000,48000,2014,Etios,Grey,Diesel,Manual,Hyderabad,1,1
5408,D1477528,Dealer,1150000,165527,2012,Innova,Grey,Diesel,Manual,Hyderabad,1,6
5409,D1484326,Dealer,880000,18331,2016,Etios,Grey,Diesel,Manual,Hyderabad,1,1
5410,D1474055,Dealer,1490000,33830,2015,Innova,Grey,Diesel,Manual,Hyderabad,1,6
5411,D1477022,Dealer,1550000,76081,2011,Fortuner,Grey,Diesel,Manual,Hyderabad,1,6
5412,D1473950,Dealer,1100000,107996,2012,Innova,Grey,Diesel,Manual,Hyderabad,1,6
5413,D1440554,Dealer,1200000,116000,2012,Innova,Grey,Petrol,Manual,Hyderabad,1,6
5414,D1476937,Dealer,1350000,196735,2013,Innova,Grey,Diesel,Manual,Hyderabad,1,6
5415,D1471808,Dealer,650000,84229,2014,Etios,Grey,Diesel,Manual,Hyderabad,1,1
5416,D1441357,Dealer,1450000,69000,2015,Innova,Grey,Diesel,Manual,Hyderabad,1,6
5417,D1483084,Dealer,1500000,76152,2011,Fortuner,Grey,Diesel,Manual,Hyderabad,1,6
5418,D1478072,Dealer,999000,150000,2010,Innova,Grey,Diesel,Manual,Hyderabad,1,6
5419,D1483278,Dealer,1675000,197168,2012,Fortuner,Grey,Diesel,Automatic,Hyderabad,1,6
5420,D1367618,Dealer,1275000,196398,2009,Fortuner,Grey,Diesel,Manual,Hyderabad,1,6
5421,D1457649,Dealer,1235000,66000,2012,Innova,Grey,Diesel,Manual,Hyderabad,1,6
5422,D1429730,Dealer,1475000,75941,2011,Fortuner,Grey,Diesel,Manual,Hyderabad,1,6
5423,D1470623,Dealer,930000,174000,2011,Innova,Grey,Diesel,Manual,Hyderabad,1,6
5424,D1480793,Dealer,1050000,141000,2011,Innova,Grey,Diesel,Manual,Hyderabad,1,6
5425,D1460002,Dealer,800000,194258,2009,Innova,Grey,Diesel,Manual,Hyderabad,1,6
5426,D1479472,Dealer,900000,118000,2010,Innova,Grey,Diesel,Manual,Hyderabad,1,6
5427,D1483075,Dealer,1150000,180000,2011,Innova,Grey,Diesel,Manual,Hyderabad,1,6
5432,D1479069,Dealer,1375000,65000,2015,Innova,Grey,Diesel,Manual,Hyderabad,1,6
5433,D1482888,Dealer,1075000,88935,2012,Innova,Grey,Diesel,Manual,Hyderabad,1,6
5434,D1462781,Dealer,1370000,167000,2014,Innova,Grey,Diesel,Manual,Hyderabad,1,6
5435,D1463034,Dealer,900000,193000,2010,Innova,Grey,Diesel,Manual,Hyderabad,1,6
5436,D1438938,Dealer,1000000,200000,2010,Innova,Grey,Diesel,Manual,Hyderabad,1,6
5437,S978350,Individual,1300000,68000,2014,Innova,Grey,Diesel,Manual,Hyderabad,2,6
5438,S961489,Individual,500000,110000,2013,Etios Liva,Grey,Diesel,Manual,Hyderabad,1,3
5439,D1486192,Dealer,1150000,120000,2013,Innova,Grey,Diesel,Manual,Hyderabad,1,6
5440,S989079,Individual,555000,21400,2013,Etios Liva,Classic Grey,Diesel,Manual,Hyderabad,1,3
5441,S997355,Individual,1350001,16000,2015,Innova,Silky Gold Mica Metallic,Diesel,Manual,Hyderabad,1,6
5442,S964354,Individual,530000,83000,2013,Etios,Grey,Diesel,Manual,Hyderabad,1,1
5443,S995644,Individual,950000,80000,2012,Innova,Grey Mica Metallic,Diesel,Manual,Hyderabad,1,6
5444,S995064,Individual,1400000,74000,2015,Innova,Grey Mica Metallic,Diesel,Manual,Hyderabad,1,6
5445,S987797,Individual,1270000,82000,2013,Innova,Grey Mica Metallic,Petrol,Manual,Hyderabad,2,6
5446,S996047,Individual,780000,400000,2010,Innova,Grey Mica Metallic,Diesel,Manual,Hyderabad,1,6
5447,D1461226,Dealer,765000,160000,2009,Innova,Maroon,Diesel,Manual,Hyderabad,1,6
5448,D1473281,Dealer,2300000,22957,2016,Innova,Purple,Diesel,Automatic,Hyderabad,2,6
5449,D1486340,Dealer,420000,112712,2012,Etios,Red,Petrol,Manual,Hyderabad,1,1
5451,D1421867,Dealer,500000,52000,2012,Etios Liva,Red,Diesel,Manual,Hyderabad,1,3
5452,D1437140,Dealer,370000,49003,2011,Etios Liva,Red,Petrol,Manual,Hyderabad,1,3
5453,D1485776,Dealer,895000,274000,2009,Innova,Red,Diesel,Manual,Hyderabad,1,6
5454,D1442824,Dealer,549000,241095,2005,Innova,Red,Diesel,Manual,Hyderabad,1,6
5455,D1472972,Dealer,520000,44000,2014,Etios,Silver,Petrol,Manual,Hyderabad,1,1
5456,D1481276,Dealer,500000,79000,2013,Etios Liva,Silver,Diesel,Manual,Hyderabad,1,3
5457,D1483855,Dealer,525000,70267,2012,Etios,Silver,Diesel,Manual,Hyderabad,1,1
5461,D1444058,Dealer,485000,72000,2012,Etios Liva,Silver,Diesel,Manual,Hyderabad,1,3
5462,D1485010,Dealer,580000,168000,2007,Innova,Silver,Diesel,Manual,Hyderabad,1,6
5463,D1481498,Dealer,380000,64000,2011,Etios,Silver,Petrol,Manual,Hyderabad,1,1
5464,D1481496,Dealer,450000,62000,2012,Etios Liva,Silver,Diesel,Manual,Hyderabad,1,3
5465,D1483064,Dealer,730000,7000,2017,Etios Liva,Silver,Diesel,Manual,Hyderabad,1,3
5466,D1393145,Dealer,474000,120000,2004,Camry,Silver,Petrol,Manual,Hyderabad,1,1
5467,D1483142,Dealer,720000,143357,2008,Innova,Silver,Diesel,Manual,Hyderabad,1,6
5468,D1435492,Dealer,950000,88313,2009,Innova,Silver,Diesel,Manual,Hyderabad,1,6
5469,D1439890,Dealer,600000,165450,2006,Innova,Silver,Diesel,Manual,Hyderabad,1,6
5470,D1438673,Dealer,1025000,160083,2011,Innova,Silver,Diesel,Manual,Hyderabad,1,6
5471,D1476948,Dealer,1150000,169665,2011,Innova,Silver,Diesel,Manual,Hyderabad,1,6
5472,D1440907,Dealer,1070000,123466,2012,Innova,Silver,Diesel,Manual,Hyderabad,1,6
